prompt_id;prompt;hint;response_id;user_id;response;check_response_id;check_user_id;check_response;check_type
2592; Kata yang digunakan untuk menyebut mendengarkan seseorang sementara dia tidak tahu bahwa kita sedang mendengarkannya. ;mencuri dengar;3732;214;ngengohkhi pemege khalak;15031;575;mencium pemberian orang;
2598; Apa yang orang katakan ketika dia ingin seseorang mendengarkannya. ;Dengar. Dengarkan saya. Mohon perhatikan saya.;3749;214;geken, geken aku,  pekhatiken aku;10559;465;dengarkan,dengarkan aku,perhatikan aku;dailyCheck
2648; Kata yang digunakan untuk menyebut bunyi yang bernada tinggi. ;tinggi;3777;214;ndatas;13269;378;di atas;dailyCheck
2649; Kata yang digunakan untuk menyebut bunyi yang bernada tinggi. ;mencicit;3780;214;mendalami;7930;334;mendalami ;dailyCheck
2664; Kata yang digunakan untuk menyebut bunyi ketika dua benda saling menggesek satu sama lain. ;keriut;3769;214;kekhiuk;7934;334;keriuk;dailyCheck
2669; Kata yang digunakan untuk menyebut bunyi ketika logam atau kaca menabrak sesuatu. ;kerincing;3778;214;tajom;7875;334;tajam;dailyCheck
2715; Kata yang digunakan untuk menyebut bunyi bel. ;kerincing;3839;214;tajam;8319;319;tajem;dailyCheck
2721;Kata yang menjelaskan sifat bunyi yang keras. ;meraung;3796;171;mengkem;13046;489;medem;dailyCheck
2728; Kata yang menjelaskan sifat bunyi yang terlalu keras sehingga orang tidak dapat mendengar apa-apa. ;memekakkan telinga;3808;171;tungkik ni bhahan-bhahan ;4066;214;tuli di buat buat;dailyCheck
2773; Apa yang orang katakan ketika dia ingin seseorang menjadi tenang. ;mohon diam;3857;171;tolong siip;4075;214;tolong diam;dailyCheck
2778; Kata yang digunakan untuk menyebut keadaan tidak ada suara apa pun. ;hening;3870;171;sekhukh;7454;289;diam;dailyCheck
2821; Kata yang menjelaskan sifat sesuatu yang tidak berasa apa-apa. ;hambar;3890;214;lain khasene;7317;285;lain rasanya;dailyCheck
2841; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan membaui. ;penciuman;3941;214;pesemoh;8283;334;cium ;dailyCheck
2856; Kata yang menjelaskan sifat sesuatu yang baunya harum. ;beraroma;3968;214;mekhase;7795;319;merasa;dailyCheck
2867; Kata yang digunakan untuk menyebut bau harum. ;sedap;3949;214;taboh;5918;171;enak;dailyCheck
2886; Kata yang digunakan untuk menyebut penyebaran bau. ;merebak;4189;214;merebak;14162;575;melebar;
2895; Kata yang digunakan untuk menyebut memencet hidung supaya tidak mencium bau apa-apa. ;memencet hidung;4149;214;menekan igung;13242;420;menekan hidung ;dailyCheck
2922; Kata yang digunakan untuk menyebut perasaan yang buruk. ;gatal;4197;214;gatel;4422;169;gatal;dailyCheck
2926; Kata yang orang gunakan untuk mengatakan bahwa sesuatu rasanya buruk. ;aduh;4209;214;aduh;7057;277;aduh;dailyCheck
2928; Kata yang menjelaskan sifat sesuatu yang dapat dirasa. ;bisa diraba;4214;214;nemu ni khabe;8055;334;bisa di raba;dailyCheck
3363; Kata yang digunakan untuk menyebut keadaan terluka. ;menderita luka;4484;171;sakit mekhugah;4633;169;sekit parah;dailyCheck
3365; Kata yang digunakan untuk menyebut seseorang yang terluka. ;orang yang terluka;4486;171;jeme si mesui ate;4532;214;manusia yang sakit hati;dailyCheck
3367; Kata yang digunakan untuk menyebut seseorang yang terluka dalam perang. ;korban perang;4476;171;kokhban pekhang;4550;214;korban perang;dailyCheck
3369; Kata yang menjelaskan keadaan seseorang yang terluka. ;cedera;4475;171;sakit;8262;334;sakit ;dailyCheck
3375; Kata yang digunakan untuk menyebut luka. ;lebam//memar;4468;171;lembam;7681;319;lembam;dailyCheck
3379; Kata yang digunakan untuk menyebut luka. ;ditusuk;4485;171;ni tikam;4542;214;di tusuk;dailyCheck
3382; Kata yang digunakan untuk menyebut luka. ;otot koyak//tertarik;4488;171;bhetok muak;8272;334;betok koyak;dailyCheck
3725; Apa gejala yang terjadi ketika seseorang mulai kehilangan kesadarannya. ;menjadi kurang sehat;4502;214;jadi kukhang sehat;10706;438;jadi kurang     sehat;dailyCheck
3794; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;membius;4569;214;membius;14427;517;membius;
3797; Kata yang digunakan untuk menyebut menghilangkan rasa sakit. ;bius total;4568;214;bis total;15183;575;bis total;
3963; Kata yang digunakan untuk menyebut proses menjadi sakit jiwa. ;jadi gila;4653;214;jadi gile;10390;436;jadi gila;dailyCheck
4084; Apa saja bagian dari suatu upacara pernikahan. ;pidato;4706;214;pidato;8220;334;pidato ;dailyCheck
4085; Apa saja bagian dari suatu upacara pernikahan. ;ikrar//sumpah perkawinan;4707;214;sumpah pekawaninen;10720;438;sumpah perkawinan;dailyCheck
4088; Kata yang digunakan untuk menyebut orang yang sedang menjalani upacara pernikahan. ;mempelai//pengantin perempuan;4702;214;pengantin nakhu;6999;0;pengantin wanita;dailyCheck
4092; Siapa lagi orang yang terlibat dalam suatu upacara pernikahan. ;pengapit pengantin perempuan;4722;214;pengantin nak khu;5910;171;pengantin perempuan ;dailyCheck
4099; Pakaian khusus apa yang dikenakan pada upacara pernikahan. ;gaun pengantin;4708;214;gaun pengantin;8061;334;baju lembakhu;dailyCheck
4102; Apa saja benda yang digunakan dalam upacara pernikahan. ;cincin perkawinan;4714;214;cicin kawin;7961;334;cincin kawin;dailyCheck
4107; Kata yang digunakan untuk menyebut suami dan istri setelah menikah. ;pengantin baru;4723;214;lembakhu;7036;0;pengantin baru;dailyCheck
4213; Kata yang digunakan untuk menyebut sifat seseorang yang membuat orang lain tertarik untuk mengadakan hubungan seksual dengannya. ;seksi;4733;264;seksi;4796;214;seksi;dailyCheck
4215; Kata yang digunakan untuk menyebut ingin mengadakan hubungan seks. ;terdorong secara seksual;4730;186;ilebedih;7919;334;halarudna;dailyCheck
4263; Kata yang digunakan untuk menyebut menggoda//membujuk seseorang untuk melakukan hubungan seks di luar pernikahan. ;memikat;4800;214;memikat;5948;171;memikat;dailyCheck
4264; Kata yang digunakan untuk menyebut menggoda//membujuk seseorang untuk melakukan hubungan seks di luar pernikahan. ;menggoda;4805;214;mengodr;14254;560;mengedir;
4265; Kata yang digunakan untuk menyebut menggoda//membujuk seseorang untuk melakukan hubungan seks di luar pernikahan. ;merangsang;4783;214;mekhangsang;5992;171;meransang;dailyCheck
4266; Kata yang digunakan untuk menyebut hubungan seksual yang terus-menerus dilakukan di luar pernikahan. ;hubungan gelap;4786;214;hubungen galap;14294;517;Hubungan terlarang ;
4267; Kata yang digunakan untuk menyebut hubungan seksual yang terus-menerus dilakukan di luar pernikahan. ;selingkuh;4797;214;selingkuh;14010;560;selingkuh;
4268; Kata yang digunakan untuk menyebut hanya satu kali berzina. ;untuk satu malam saja;4798;214;untuk sebongi plin;14300;560;untuk semalam aja;
4269; Kata yang digunakan untuk menyebut hanya satu kali berzina. ;untuk sekali main saja;4799;214;untuk sekali main plin;14341;560;untuk sekali saja;
4271; Kata yang digunakan untuk menyebut melakukan hubungan seks dengan banyak orang. ;persetubuhan dengan siapa saja;4781;214;me nikahbe bakhu mesetubuh kane khalal kane mende kitepe;10558;465;kan menikah baru bersetubuh agar halal su;dailyCheck
4273; Kata yang digunakan untuk menyebut pelacur. ;perempuan jalang;4811;214;nakhu gatel;12802;472;gatal kau;dailyCheck
4277; Kata yang digunakan untuk menyebut apa yang dilakukan oleh pelacur. ;menjaja seks;4784;214;menjaje seks;15150;575;menjaja seks;
4280; Kata yang digunakan untuk menyebut melakukan hubungan seks pada diri sendiri. ;rancap;4804;214;rancap;14126;575;rangkap;
4281; Kata yang digunakan untuk menyebut melakukan hubungan seks pada diri sendiri. ;masturbasi;4807;214;men;14249;560;men;checkData
4282; Kata yang menjelaskan sifat buku dan film tentang seks. ;porno;4806;214;mesum;7236;279;mesum;dailyCheck
4283; Kata yang menjelaskan sifat buku dan film tentang seks. ;merangsang;4802;214;mekhangsang;12891;525;merangsang;dailyCheck
4287; Kata yang digunakan untuk menyebut memaksa seorang wanita untuk melakukan hubungan seks. ;memperkosa;4812;214;mepekosa;5911;171;memperkosa;dailyCheck
4311; Apa saja langkah atau tahap-tahap dalam melahirkan seorang anak. ;melahirkan;4791;214;melakheken;7922;334;perbuatan ;dailyCheck
4316; Kata yang digunakan untuk menyebut apa yang dilakukan terhadap bayi yang dilahirkan. ;melumuri dengan minyak;4801;214;melumukhi khut miyak;7303;285;dilumuri minyak;dailyCheck
4323;Kata yang digunakan untuk menyebut proses pada saat seorang pria menyebabkan seorang wanita menjadi hamil. ;menghamili;4815;214;menghamili;5943;171;menghamili;dailyCheck
4324;Kata yang digunakan untuk menyebut proses pada saat seorang pria menyebabkan seorang wanita menjadi hamil. ;membuat (perempuan) hamil;4833;214;nakhu hamil;12867;560;perempuan hamil;dailyCheck
4325;Kata yang digunakan untuk menyebut proses pada saat seorang pria menyebabkan seorang wanita menjadi hamil. ;mereproduksi;4837;214;alat kelamin;7876;334;alat kelamin;dailyCheck
4326;Kata yang digunakan untuk menyebut proses pada saat seorang pria menyebabkan seorang wanita menjadi hamil. ;menjadi ayah;4817;214;jadi ayah;5937;171;jadi ayah;dailyCheck
4327; Kata yang digunakan untuk menyebut proses seorang wanita menjadi hamil. ;mengandung;4818;214;mengandung;5963;171;mengandung;dailyCheck
4328; Kata yang digunakan untuk menyebut proses seorang wanita menjadi hamil. ;hamil;4824;214;khamil;8530;472;hamil;dailyCheck
4329; Kata yang digunakan untuk menyebut kehamilan seorang wanita. ;hamil;4825;214;khamil;8552;458;hamil;dailyCheck
4330; Kata yang digunakan untuk menyebut kehamilan seorang wanita. ;akan punya anak;4828;214;lot pagi anak;7903;334;ada nanti anak;dailyCheck
4331; Kata yang digunakan untuk menyebut kehamilan seorang wanita. ;berbadan dua;4814;214;mebadan due;10548;399;berbadan dua;dailyCheck
4332; Kata yang menjelaskan keadaan wanita yang sedang hamil. ;hamil;4816;214;hamil;14957;494;hamil;
4334; Kata yang menjelaskan keadaan wanita yang sedang hamil. ;sedang menunggu hari kelahiran;4835;214;sedang nimai wakhi lakhekh;8239;334;sedang menunggu ;dailyCheck
4335; Kata yang digunakan untuk menyebut masa ketika wanita sedang hamil. ;kehamilan;4822;214;kekhamilen;12713;560;hamil;dailyCheck
4336; Kata yang digunakan untuk menyebut masa ketika wanita sedang hamil. ;masa persiapan;4819;214;mase pesiapen;12873;500;masa persiapan ;dailyCheck
4337; Kata yang digunakan untuk menyebut apa yang bayi lakukan. ;menendang;4820;214;menendang;12722;560;menendang;dailyCheck
4339; Kata yang digunakan untuk menyebut apa yang bayi lakukan. ;menyikut;4841;214;menyikut;9163;472;mengikut;dailyCheck
4340; Kata yang digunakan untuk menyebut bagian dari ayah dan bagian dari ibu yang akan menghasilkan seorang bayi. ;sel telur;4842;214;sel telukh;5933;171;sel telur;dailyCheck
4341; Kata yang digunakan untuk menyebut bagian dari ayah dan bagian dari ibu yang akan menghasilkan seorang bayi. ;sel mani;4826;214;sel igit;7304;285;sel mani;dailyCheck
4342; Kata yang digunakan untuk menyebut bagian dari ayah dan bagian dari ibu yang akan menghasilkan seorang bayi. ;sperma;4821;214;igit;8275;334;sperma ;dailyCheck
4345;Kata yang digunakan untuk menyebut bayi yang belum lahir. ;bayi;4829;214;bayi;7031;0;bayi;dailyCheck
4346;Kata yang digunakan untuk menyebut bayi yang belum lahir. ;kandungan;4830;214;kandungen;7044;272;kandungan;dailyCheck
4351; Kata yang digunakan untuk menyebut bagian-bagian di sekitar janin yang menghubungkannya dengan rahim ibunya. ;air ketuban;4832;214;lawe ketuban;5750;169;air ketuban;dailyCheck
4352;Kata yang digunakan untuk menyebut mencegah kehamilan. ;pencegah (pengendalian) kelahiran;4839;214;pengendali;5898;171;pengendali;dailyCheck
4355; Apa saja alat yang digunakan untuk mencegah kehamilan. ;alat kontrasepsi;4843;214;alat sepsi;7040;272;alat sepsi;dailyCheck
4356; Apa saja alat yang digunakan untuk mencegah kehamilan. ;kondom;4838;214;kondom;7927;334;kondom ;dailyCheck
4358; Kata yang digunakan untuk menyebut kematian bayi sebelum dilahirkan. ;keguguran;4840;214;kegugukhen;7034;0;keguguran;dailyCheck
4376;Kata yang digunakan untuk menyebut membantu seorang wanita yang sedang bersalin. ;membantu melahirkan;4823;214;nempukhi melakheken;5756;169;menolong persalinan;dailyCheck
4441; Kata yang digunakan untuk menyebut menggendong bayi. ;menimang;5624;214;gelomi;15178;443;mempegangi;
4443; Kata yang digunakan untuk menyebut usaha menenangkan bayi yang sedang menangis. ;menenangkan;5632;214;menenangken;5988;171;menenangkan ;dailyCheck
4444; Kata yang digunakan untuk menyebut usaha menenangkan bayi yang sedang menangis. ;mendiamkan;5625;214;mensipken;12836;560;mendiamkan;dailyCheck
4446; Kata yang digunakan untuk menyebut menggendong bayi. ;menggendong (di belakang);5630;214;mengendong;5959;171;menggendong;dailyCheck
4447; Apa benda yang digunakan untuk membawa bayi. ;kain gendong;5631;214;uwis tempi;15197;443;kain gendongan untuk anak;
4449; Apa benda yang digunakan untuk membawa bayi. ;kereta anak;5635;214;honda anak;5955;171;kereta si anak;dailyCheck
4450; Di mana tempat meletakkan bayi. ;tempat tidur bayi;5634;214;kas medem bayi;5977;171;tempat tidur bayi;dailyCheck
4451; Di mana tempat meletakkan bayi. ;buaian;5636;214;buenen;13483;525;banyakan;dailyCheck
4452; Di mana tempat meletakkan bayi. ;tempat bermain yang berpagar;5622;214;kas melelo si lot pagakh;8261;334;tempat bermain yang berpagar;dailyCheck
4455; Kata yang digunakan untuk menyebut proses ketika bayi membuang air kecil atau membuang air besar. ;membuang air besar;5626;214;sedang micing;5947;171;sedang berak;dailyCheck
4456; Kata yang digunakan untuk menyebut membersihkan bayi. ;mengganti popok;5623;214;menganti popok;7933;334;mengganti popok ;dailyCheck
4457; Kata yang digunakan untuk menyebut membersihkan bayi. ;memandikan;5627;214;khidi;7054;277;mandi;dailyCheck
4460; Alat permainan apa yang diberikan kepada bayi. ;dot;5633;214;dot anak;7761;319;dpt anak;dailyCheck
4563; Apa masalah yang dihadapi oleh orang-orang yang lanjut usia. ;pikun;5717;171;linglung;5730;214;bingung;dailyCheck
4564; Apa masalah yang dihadapi oleh orang-orang yang lanjut usia. ;lemah tubuh;5724;171;lemes badan ;5733;214;lemas badan;dailyCheck
4566; Kata yang digunakan untuk menyebut menjaga orang yang sudah lanjut usia. ;perawatan untuk orang tua;5720;171;pekhawaten te bhe khangtue;5739;214;perawatan;dailyCheck
4568; Kata yang digunakan untuk menyebut menjaga orang yang sudah lanjut usia. ;panti wreda;5725;171;panti;5741;214;panti;dailyCheck
4575; Kata yang digunakan untuk menyebut bertumbuh dengan cepat atau baik. ;tumbuh subur;5716;171;nggeluh mejile;5735;214;hidup bagus;dailyCheck
4578; Kata yang menjelaskan sifat sesuatu yang tidak bisa bertumbuh lagi. ;dewasa;5723;171;akekh balekh;5737;214;akil balikh;dailyCheck
4580; Kata yang menjelaskan sifat sesuatu yang masih terus bertumbuh. ;belum matang;5728;171;mange tasak;5740;214;belum matang;dailyCheck
344; Kata yang menjelaskan ciri tanah ketika tidak ada hujan.;gersang;3010;214;gersang nine;3036;249;tandus dia;dailyCheck
494; Apa yang dilakukan oleh debu. ;terbang;640;171;ngkabhang;1286;204;terbang;dailyCheck
502; Kata yang digunakan untuk menyebut berbagai ukuran batu. ;batu karang;654;171;bhatu kakhang;1289;204;batu karang;dailyCheck
1502; Kata yang digunakan untuk menyebut seseorang secara umum, bukan tentang orang tertentu. ;seseorang yang lain;1425;216;kalak lain;1878;169;orang lain;dailyCheck
1505; Kata yang digunakan untuk menyebut lebih dari satu orang. ;penduduk;1590;210;penduduk;12696;378;masyarakat ;dailyCheck
1507; Kata yang digunakan untuk menyebut seluruh umat manusia (sebagai satu kelompok). ;insan;1577;201;insan ;2219;214;insan;dailyCheck
1509; Kata yang digunakan untuk menyebut seluruh umat manusia (sebagai satu kelompok). ;umat manusia (keseluruhannya);1612;201;umat manusie (kekhinne);2272;169;manusia;dailyCheck
1511; Kata yang menjelaskan ciri yang terdapat pada semua manusia. ;sifat dasar manusia;1660;253;sifat dasakh manusie ;1881;209;sifat dasar manusia;dailyCheck
1513; Kata yang menjelaskan ciri yang terdapat pada seorang manusia. ;perorangan;1278;201;sekalak jeme;2274;169;Satu orang;dailyCheck
1517; Kata yang digunakan untuk menyebut bentuk tubuh//badan manusia. ;tubuh;1285;214;jantung,  ate, tukekh,  usus;2071;209;jantung, hati, perut, usus;dailyCheck
1518; Kata yang digunakan untuk menyebut bentuk tubuh//badan manusia. ;badan;1475;210;badan;2056;233;tundun;dailyCheck
1519; Kata yang digunakan untuk menyebut bentuk tubuh//badan manusia. ;awak;1731;206;aku;2263;169;saya;dailyCheck
1524; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan tubuh manusia. ;jasmaniah;1506;234;tubuh atau badan ;1908;209;tubuh atau badan;dailyCheck
1534; Apa saja bagian dari kepala. ;pelipis;1616;234;alis;1972;249;alis;dailyCheck
1538; Apa saja bagian dari wajah manusia. ;dahi;1735;206;mentagi;14540;532;dahi;
1540; Apa saja bagian dari wajah manusia. ;dagu;1505;204;dagu;2082;205;dagu;dailyCheck
1541; Apa saja bagian dari wajah manusia. ;lekuk (di dagu);1308;214;dagu;8192;334;dagu;checkData
1543; Apa saja bagian dari wajah manusia. ;rahang;1685;209;bagien tubuh awe;2212;214;bagian tubuh muka;dailyCheck
1545; Apa saja bagian dari leher. ;tengkuk//kuduk;1749;206;kuduk;2193;214;punggung;dailyCheck
1547; Apa saja bagian dari leher. ;jakun;1522;225;jakun;15199;443;jakun;
1551; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;luas (dahi);1627;225;mebelang;2057;233;lebar;dailyCheck
1553; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;lentik (bulu mata);1496;211;melentik;1938;249;melentik;dailyCheck
1554; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;kecil (mata);1432;227;cut mate;2060;233;kecil mata;dailyCheck
1557; Kata yang menjelaskan bentuk bagian-bagian dari wajah manusia. ;sempit//kecil (mulut);1560;210;sempit/cenek(Babah);2721;202;sempit / kecil ( mulut) ;checkData
1570; Apa saja bagian dari mata dan sekitarnya. ;retina;2015;249;lapisen;2383;249;lapisan;dailyCheck
1573; Kata yang menjelaskan bentuk mata seseorang. ;mata buram;1848;245;mate kabukh ;2117;249;mata buram;dailyCheck
1575; Kata yang menjelaskan bentuk mata seseorang. ;alis tebal;1856;245;ngukhip tebal;2130;249;alis tebal;dailyCheck
1581; Apa yang dilakukan oleh mata. ;berair;1837;245;melawe;2133;249;ber air;dailyCheck
1585; Kata yang digunakan untuk menyebut cara mata bergerak. ;melirik;1844;245;ngato;2747;202;lihat;dailyCheck
1586; Kata yang digunakan untuk menyebut cara kelopak mata bergerak. ;mengedip;1846;245;cekidop ;2737;202;berkedip;dailyCheck
1588; Kata yang digunakan untuk menyebut cara kelopak mata bergerak. ;memejam;1948;209;tepedem;3442;171;tertidur;dailyCheck
1597; Kata yang digunakan untuk menyebut pupil mata yang membesar atau mengecil. ;membesar//membelalak;2004;249;mebellin//membelalak;2411;249;besar;dailyCheck
